0	15
1	14.9604179105875
2	14.6760073367525
3	14.3279179285766
4	13.9678194724543
5	13.6106725668125
6	13.260055738411
7	12.9157217402884
8	12.5763219873823
9	12.2403737703759
10	11.9067009867114
11	11.5746887405914
12	11.2442654362905
13	10.9159108356203
14	10.5906369681665
15	10.2694731212888
16	9.95369099764022
17	9.64512200233401
18	9.34532385691038
19	9.05457230693488
20	8.77174001972073
21	8.4945737298274
22	8.22014177192608
23	7.9452785766135
24	7.66697681346952
25	7.38264524162733
26	7.09025224920682
27	6.78831701442503
28	6.47593267089476
29	6.15269661480217
30	5.81856510236799
31	5.47383641420196
32	5.11908254987791
33	4.75508986380953
34	4.3827972202725
35	4.0032458667121
36	3.6175476474595
37	3.22689361229925
38	2.83264354744543
39	2.43656889935857
40	2.04138334301589
41	1.65178535953633
42	1.27616767579041
43	0.9283433858522
44	0.626779409637384
45	0.38837643723942
46	0.21947622167594
47	0.112874281865712
48	0.0529954814862907
49	0.0236678953901459
50	0.0119104314408798
51	0.00755184673500362
52	0.0047760355971004
53	0.00258312149921298
54	0.00255518854563339
55	0.00432739853052269
56	0.00621167651684723
57	0.00789742527866534
58	0.00936210169124518
59	0.0106304838513511
60	0.0117331890651302
61	0.0126976787327089
62	0.0135465061953528
63	0.0142978041297576
64	0.0149660629843461
65	0.015562910743092
66	0.016097737051873
67	0.0165781732078486
68	0.017010426802013
69	0.0173995086465662
70	0.0177495802360281
71	0.0180640040711026
72	0.0183455983686053
73	0.018596620299254
74	0.0188189908677672
75	0.0190142288323255
76	0.0191836565646016
77	0.0193282952280718
78	0.019449062744547
79	0.0195466380999756
80	0.0196216602425318
81	0.0196745658759297
82	0.0197057958686441
83	0.0197156082860166
84	0.0197042974672086
85	0.0196719823762036
86	0.019618842657497
87	0.0195448813463046
88	0.0194501816509341
89	0.0193346424704195
90	0.0191982591771405
91	0.0190408301807369
92	0.0188622644530235
93	0.0186622575617206
94	0.0184406279499798
95	0.0181969615198168
96	0.0179309775893656
97	0.0176421423906871
98	0.0173300639727201
99	0.0169940771621728
100	0.0166336641741834
101	0.0162480171245996
102	0.0158364773432357
103	0.0153980872052956
104	0.0149320355156783
105	0.0144372196647298
106	0.0139126761233037
107	0.013357189485083
108	0.0127696750860279
109	0.0121488993331463
110	0.01149376555428
111	0.0108032649227629
112	0.0100766029346832
113	0.00931362629795992
114	0.00851475793574064
115	0.00768250717826512
116	0.00682150949426096
117	0.00594311330920535
118	0.00506172774911264
119	0.00422669359859274
120	0.00352658168827333
121	0.00313010965231979
122	0.00323368296843977
123	0.0038702175411337
124	0.00489340900675178
125	0.00616319652704242
126	0.00759661010827823
127	0.00915037658637239
128	0.0107967755965298
129	0.012516618739528
130	0.0142913093019641
131	0.0160997103963776
132	0.0179224971804379
133	0.0197393601635974
134	0.0215259094032288
135	0.02325512057879
136	0.0248977142332195
137	0.0264249371469908
138	0.0278051681726502
139	0.0290127495373465
140	0.0300277603269557
141	0.0308331205058847
142	0.0314150110356691
143	0.0317649026652233
144	0.0318793765150765
145	0.03176020579611
146	0.0314141739266723
147	0.0308518601144136
148	0.0300881308986422
149	0.0291398504544184
150	0.0280322927710643
151	0.0267741475929704
152	0.0253955646085182
153	0.0239184730019721
154	0.022361110237804
155	0.0207437707366846
156	0.019085769505409
157	0.017404844671438
158	0.015716953206187
159	0.0140365961921989
160	0.0123766771966854
161	0.0107492460055809
162	0.00916571663556787
163	0.00763843227167728
164	0.00618286582979425
165	0.00482375354615005
166	0.00361096403429625
167	0.00266227475240628
168	0.00222736934769742
169	0.00249197548256557
170	0.00322843562277581
171	0.00414214451586469
172	0.00510473384617757
173	0.00606397337624806
174	0.00699854073822553
175	0.00789892839503586
